id,servico,procedimento,descricao,diponivel,user_id,created_at,updated_at
,132,03.04.01.050-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.01.051-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.01.052-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.01.053-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.01.054-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.01.055-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.01.056-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.01.057-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.01.058-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.01.059-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.001-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.002-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.003-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.004-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.005-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.006-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.007-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.008-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.009-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.010-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.011-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.012-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.013-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.014-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.015-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.016-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.017-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.018-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.019-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.020-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.021-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.022-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.023-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.024-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.025-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.026-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.027-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.028-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.029-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.030-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.031-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.032-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.033-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.034-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.036-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.037-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.038-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.039-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.040-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.041-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.042-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.043-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.02.044-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.001-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.002-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.003-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.004-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.005-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.006-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.007-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.008-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.009-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.010-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.011-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.012-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.013-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.014-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.015-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.016-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.017-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.018-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.019-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.020-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.021-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.022-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.023-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.024-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.025-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.03.026-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.001-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.002-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.004-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.005-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.006-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.007-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.008-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.009-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.010-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.011-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.012-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.013-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.014-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.015-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.016-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.017-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.018-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.019-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.04.020-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.001-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.002-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.003-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.004-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.006-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.007-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.011-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.012-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.013-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.017-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.018-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.020-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.021-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.022-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.025-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.026-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.027-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.028-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.029-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.030-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.031-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.032-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.033-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.05.034-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.001-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.003-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.004-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.007-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.008-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.009-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.010-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.011-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.012-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.013-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.015-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.016-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.017-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.018-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.020-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.021-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.022-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.023-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.06.024-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.07.001-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.07.002-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.07.003-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.07.004-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.07.005-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.07.006-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.07.007-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.08.001-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.08.002-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.08.003-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.08.004-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.08.005-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.08.006-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,03.04.08.007-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.01.004-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.01.005-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.01.007-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.01.011-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.01.012-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.01.014-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.01.024-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.01.025-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.01.029-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.01.035-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.01.039-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.02.001-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.02.002-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.02.003-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.02.004-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.02.005-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.02.006-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.02.009-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.02.011-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.02.013-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.03.001-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.03.002-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.03.003-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.03.004-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.03.005-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.03.006-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.03.008-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.03.009-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.03.010-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.03.011-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.03.012-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.03.013-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.03.014-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.03.015-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.03.016-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.04.002-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.04.008-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.05.003-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.05.004-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.05.006-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.05.007-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.05.009-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.05.010-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.05.015-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.05.016-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.03.07.013-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.05.01.012-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.05.01.013-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.05.03.001-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.05.03.012-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.05.04.002-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.05.04.006-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.05.04.007-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.05.04.008-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.05.04.009-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.05.04.014-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.05.04.015-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.05.04.016-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.05.05.008-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.05.05.020-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.10.01.021-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.15.02.005-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.001-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.002-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.003-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.004-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.007-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.009-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.011-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.012-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.013-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.016-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.017-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.018-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.019-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.020-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.021-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.01.022-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.02.002-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.02.015-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.02.016-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.02.017-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.02.018-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.02.019-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.02.020-8,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.02.021-6,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.02.022-4,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.02.023-2,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.02.024-0,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.02.025-9,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.03.001-7,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.03.002-5,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.03.003-3,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,132,04.16.03.004-1,Serviço de Oncologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
