id,cid,procedimento,descricao,user_id,diponivel,created_at,updated_at
,M17.4,,Outras Gonartroses Secundárias Bilaterais,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M18.4,,Outras Cartroses Secundárias Bilaterais Das Primeiras Articulações Carpometacarpianas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M20.4,,Dedo(s) do pé em Malho (adquirido),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M21.4,,Pé Chato (pé Plano) (adquirido),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M22.4,,Condromalácia da Rótula,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M23.4,,Corpo Flutuante no Joelho,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M24.4,,Deslocamento e Subluxação de Articulação Recidivantes,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M25.4,,Derrame Articular,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M31.4,,Síndrome do Arco Aórtico (Takayasu),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M35.4,,Fasciíte (eosinofílica) Difusa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M36.4,,Artropatia Associada a Reações de Hipersensibilidade Classificadas em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M40.4,,Outras Lordoses,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M41.4,,Escoliose Neuromuscular,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M43.4,,Outras Subluxações Atlanto-axiais Recidivantes,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M46.4,,Discite Não Especificada,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M48.4,,Fratura de Fadiga de Vértebra,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M49.4,,Espondilopatia Neuropática,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M51.4,,Nódulos de Schmorl,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M54.4,,Lumbago Com Ciática,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M61.4,,Outra Calcificação de Músculo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M62.4,,Contratura de Músculo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M65.4,,Tenossinovite Estilóide Radial (de Quervain),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M66.4,,Ruptura Espontânea de Outros Tendões,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M67.4,,Gânglios,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M70.4,,Bursite Pré-patelar,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M71.4,,Depósito de Cálcio em Bolsa Sinovial,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M72.4,,Fibromatose Pseudossarcomatosa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M75.4,,Síndrome de Colisão do Ombro,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M76.4,,Bursite Tibial Colateral (Pellegrini-Stieda),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M77.4,,Metatarsalgia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M79.4,,Hipertrofia do Coxim Gorduroso (infrapatelar),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M80.4,,Osteoporose Induzida Por Drogas Com Fratura Patológica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M81.4,,Osteoporose Induzida Por Drogas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M83.4,,Doença Óssea Pelo Alumínio,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M84.4,,Fratura Patológica Não Classificada em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M85.4,,Cisto Ósseo Solitário,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M86.4,,Osteomielite Crônica Com Seio Drenante,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M89.4,,Outras Osteoartropatias Hipertróficas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M90.4,,Osteonecrose Devida à Hemoglobinopatia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M92.4,,Osteocondrose Juvenil da Rótula (patela),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M95.4,,Deformidade Adquirida do Tórax e Das Costelas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M96.4,,Lordose Pós-cirúrgica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,M99.4,,Estenose de Tecido Conjuntivo do Canal Medular,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N00.4,,Síndrome Nefrítica Aguda - Glomerulonefrite Proliferativa Endocapilar Difusa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N01.4,,Síndrome Nefrítica Rapidamente Progressiva - Glomerulonefrite Proliferativa Endocapilar Difusa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N02.4,,Hematúria Recidivante e Persistente - Glomerulonefrite Proliferativa Endocapilar Difusa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N03.4,,Síndrome Nefrítica Crônica - Glomerulonefrite Proliferativa Endocapilar Difusa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N04.4,,Síndrome Nefrótica - Glomerulonefrite Proliferativa Endocapilar Difusa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N05.4,,Síndrome Nefrítica Não Especificada - Glomerulonefrite Proliferativa Endocapilar Difusa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N06.4,,Proteinúria Isolada Com Lesão Morfológica Especificada - Glomerulonefrite Proliferativa Endocapilar Difusa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N07.4,,Nefropatia Hereditária Não Classificada em Outra Parte - Glomerulonefrite Proliferativa Endocapilar Difusa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N08.4,,"Transtornos Glomerulares em Doenças Endócrinas, Nutricionais e Metabólicas",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N13.4,,Hidroureter,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N14.4,,Nefropatia Tóxica Não Classificada em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N16.4,,Transtornos Renais Túbulo-intersticiais em Doenças do Tecido Conjuntivo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N30.4,,Cistite Por Radiação,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N32.4,,"Ruptura da Bexiga, Não-traumática",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N39.4,,Outras Incontinências Urinárias Especificadas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N43.4,,Espermatocele,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N48.4,,Impotência de Origem Orgânica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N60.4,,Ectasia de Dutos Mamários,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N64.4,,Mastodinia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N73.4,,Pelviperitonite Crônica Feminina,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N74.4,,Infecção Pélvica Feminina Por Clamídia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N76.4,,Abscesso Vulvar,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N80.4,,Endometriose do Septo Retovaginal e da Vagina,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N81.4,,Prolapso Uterovaginal Não Especificado,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N82.4,,Outras Fístulas Genito-intestinais Femininas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N83.4,,Prolapso e Hérnia do Ovário e da Trompa de Falópio,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N85.4,,Posição Anormal do Útero,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N88.4,,Alongamento Hipertrófico do Colo do Útero,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N89.4,,Leucoplasia da Vagina,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N90.4,,Leucoplasia de Vulva,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N91.4,,Oligomenorréia Secundária,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N92.4,,Sangramento Abundante na Pré-menopausa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N94.4,,Dismenorréia Primária,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N97.4,,Infertilidade Feminina Associada à Fatores do Parceiro,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,N99.4,,Aderências do Peritônio Pélvico Pós-procedimentos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O03.4,,"Aborto Espontâneo - Incompleto, Sem Complicações",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O04.4,,"Aborto Por Razões Médicas e Legais - Incompleto, Sem Complicações",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O05.4,,"Outros Tipos de Aborto - Incompleto, Sem Complicações",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O06.4,,"Aborto Não Especificado - Incompleto, Sem Complicações",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O07.4,,"Falha de Aborto Provocado Por Razões Médicas, Sem Complicações",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O08.4,,Insuficiência Renal Conseqüente a Aborto e a Gravidez Ectópica e Molar,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O10.4,,"Hipertensão Secundária Pré-existente Complicando a Gravidez, o Parto e o Puerpério",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O22.4,,Hemorróidas na Gravidez,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O23.4,,Infecção Não Especificada do Trato Urinário na Gravidez,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O24.4,,Diabetes Mellitus Que Surge Durante a Gravidez,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O26.4,,Herpes Gestacional,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O28.4,,"""Achados Radiológicos Anormais do Rastreamento (""""screening"""") Antenatal da Mãe""",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O29.4,,Cefaléia Causada Por Anestesia Raquidiana ou Peridural Administradas Durante a Gravidez,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O32.4,,Assistência Prestada à Mãe Por Polo Cefálico Alto em Gestação a Termo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O33.4,,"Assistência Prestada à Mãe Por Uma Desproporção de Origem Mista, Materna e Fetal",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O34.4,,Assistência Prestada à Mãe Por Outras Anormalidades do Colo do Útero,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O35.4,,Assistência Prestada à Mãe Por Lesão (suspeitada) Causada ao Feto Por Alcoolismo Materno,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O36.4,,Assistência Prestada à Mãe Por Morte Intra-uterina,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O62.4,,"Contrações Uterinas Hipertônicas, Incoordenadas ou Prolongadas",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O64.4,,Obstrução do Trabalho de Parto Devida à Apresentação de Ombro,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O65.4,,"Obstrução do Trabalho de Parto Devida a Desproporção Feto-pélvica, Não Especificada",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O66.4,,"Falha de Tentativa de Trabalho de Parto, Não Especificada",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O69.4,,Trabalho de Parto e Parto Complicados Por Vasa Praevia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O71.4,,"Laceração Vaginal Alta Isolada, de Origem Obstétrica",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O74.4,,Reação Tóxica a Anestesia Local Durante Trabalho de Parto e o Parto,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O75.4,,Outras Complicações de Procedimentos ou de Cirurgia Obstétrica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O81.4,,Parto Por Vácuo-extrator,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O83.4,,Cirurgia Destrutiva Para Facilitar o Parto,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O86.4,,Febre de Origem Desconhecida Subseqüente ao Parto,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O89.4,,"Cefaléia Provocada Por Uma Anestesia Raquidiana ou Peridural, Durante o Puerpério",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O90.4,,Insuficiência Renal Aguda do Pós-parto,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O92.4,,Hipogalactia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O98.4,,"Hepatite Viral Complicando a Gravidez, o Parto e o Puerpério",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,O99.4,,"Doenças do Aparelho Circulatório Complicando a Gravidez, o Parto e o Puerpério",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P00.4,,Feto e Recém-nascido Afetados Por Transtornos Nutricionais Maternos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P01.4,,Feto e Recém-nascido Afetados Por Gravidez Ectópica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P02.4,,Feto e Recém-nascido Afetados Por Prolapso de Cordão Umbilical,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P03.4,,Feto e Recém-nascido Afetados Por Parto Por Cesariana,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P04.4,,Feto e Recém-nascido Afetados Pelo Uso de Drogas Que Causam Dependência Pela Mãe,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P10.4,,Ruptura Tentorial Devida a Traumatismo de Parto,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P11.4,,Traumatismo de Parto de Outros Nervos Cranianos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P12.4,,Lesão Por Monitorização do Couro Cabeludo do Recém-nascido,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P13.4,,Fratura da Clavícula Devida a Traumatismo de Parto,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P15.4,,Lesão da Face ao Nascer,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P23.4,,Pneumonia Congênita Devida a Escherichia Coli,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P28.4,,Outras Apnéias do Recém-nascido,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P29.4,,Isquemia Miocárdica Transitória do Recém-nascido,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P36.4,,Septicemia do Recém-nascido Devida a Escherichia Coli,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P37.4,,Outras Malárias Congênitas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P39.4,,Infecção Neonatal da Pele,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P50.4,,Hemorragia Para a Circulação Materna,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P52.4,,Hemorragia Intracerebral (não-traumática) do Feto e do Recém-nascido,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P54.4,,Hemorragia Supra-renal Neonatal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P58.4,,Icterícia Neonatal Devida a Drogas ou Toxinas Transmitidas Pela Mãe ou Administradas ao Recém-nascido,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P61.4,,Outras Anemias Congênitas Não Classificada em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P70.4,,Outras Hipoglicemias Neonatais,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P71.4,,Hipoparatiroidismo Neonatal Transitório,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P74.4,,Outros Distúrbios Eletrolíticos Transitórios do Recém-nascido,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P83.4,,Intumescimento Mamário do Recém-nascido,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P91.4,,Depressão Cerebral Neonatal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P92.4,,Hiperalimentação do Recém-nascido,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,P96.4,,"Interrupção de Gravidez, Afetando o Feto e Recém-nascido",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q04.4,,Displasia do Septo e Das Vias Ópticas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q05.4,,"Espinha Bífida Não Especificada, Com Hidrocefalia",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q06.4,,Hidromielia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q10.4,,Ausência ou Agenesia do Aparelho Lacrimal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q12.4,,Esferofaquia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q13.4,,Outras Malformações Congênitas da Córnea,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q16.4,,Outras Malformações Congênitas do Ouvido Médio,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q17.4,,Anomalia de Posição da Orelha,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q18.4,,Macrostomia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q20.4,,Ventrículo Com Dupla Via de Entrada,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q21.4,,Comunicação Aortopulmonar,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q22.4,,Estenose Congênita da Valva Tricúspide,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q23.4,,Síndrome do Coração Esquerdo Hipoplásico,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q24.4,,Estenose Subaórtica Congênita,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q25.4,,Outras Malformações Congênitas da Aorta,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q26.4,,Comunicação Venosa Pulmonar Anormal Não Especificado,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q27.4,,Ectasia Venosa (flebectasia) Congênita,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q32.4,,Outras Malformações Congênitas Dos Brônquios,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q33.4,,Bronquectasia Congênita,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q37.4,,Fenda Dos Palatos Duro e Mole Com Fenda Labial Bilateral,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q38.4,,Malformações Congênitas Das Glândulas e Dutos Salivares,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q39.4,,Pterígio do Esôfago,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q43.4,,Duplicação do Intestino,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q44.4,,Cisto do Colédoco,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q50.4,,Cisto Embrionário da Trompa de Falópio,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q51.4,,Útero Unicórneo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q52.4,,Outras Malformações Congênitas da Vagina,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q54.4,,Corda Venérea Congênita,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q55.4,,"Outras Malformações Congênitas do Canal Deferente, do Epidídimo, Das Vesículas Seminais e da Próstata",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q56.4,,"Sexo Indeterminado, Não Especificado",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q60.4,,Hipoplasia Renal Bilateral,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q61.4,,Displasia Renal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q62.4,,Agenesia do Ureter,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q64.4,,Malformação do Úraco,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q65.4,,Subluxação Congênita Bilateral do Quadril,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q66.4,,Pé Torto Calcaneovalgo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q67.4,,"Outras Deformidades Congênitas do Crânio, da Face e da Mandíbula",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q68.4,,Encurvamento Congênito da Tíbia e da Perônio (fíbula),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q70.4,,Polissindactilia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q71.4,,Defeito de Redução Longitudinal do Rádio,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q72.4,,Defeito Por Redução Longitudinal da Tíbia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q75.4,,Disostose Mandíbulo-facial,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q76.4,,Outras Malformações Congênitas da Coluna Vertebral Não-associadas Com Escoliose,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q77.4,,Acondroplasia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q78.4,,Encondromatose,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q79.4,,"""Síndrome do Abdome em Ameixa Seca (""""prune Belly Syndrome"""")""",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q80.4,,Feto Arlequim,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q82.4,,Displasia Ectodérmica (anidrótica),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q84.4,,Leuconíquia Congênita,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q87.4,,Síndrome de Marfan,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q89.4,,Reunião de Gêmeos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q91.4,,"Trissomia 13, Não-disjunção Meiótica",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q92.4,,Duplicações Vistas Somente na Prometáfase,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q93.4,,Deleção do Braço Curto do Cromossomo 5,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q95.4,,Sujeito Com Marcador de Heterocromatina,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q96.4,,"Mosaicismo Cromossômico, 45, X/outra(s) Linhagens Celular(es) Com Cromossomo Sexual Anormal",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,Q98.4,,Síndrome de Klinefelter Não Especificada,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R06.4,,Hiperventilação,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R07.4,,"Dor Torácica, Não Especificada",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R10.4,,Outras Dores Abdominais e as Não Especificadas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R19.4,,Alteração do Hábito Intestinal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R22.4,,"Tumefação, Massa ou Tumoração Localizadas no Membro Inferior",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R23.4,,Alterações na Textura da Pele,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R29.4,,Quadril Estalante,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R45.4,,Irritabilidade e Mau Humor,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R46.4,,Lentidão e Baixa Reatividade,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R63.4,,Perda de Peso Anormal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R78.4,,"Presença de Outras Drogas Com Potencial de Causar Dependência, no Sangue",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R82.4,,Acetonúria,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R83.4,,Achados Anormais no Líquido Cefalorraquidiano - Achados Imunológicos Anormais,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R84.4,,Achados Anormais de Material Proveniente Dos Órgãos Respiratórios e do Tórax - Achados Imunológicos Anormais,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R85.4,,Achados Anormais de Material Proveniente Dos Órgãos Digestivos e da Cavidade Abdominal - Achados Imunológicos Anormais,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R86.4,,Achados Anormais de Material Proveniente Dos Órgãos Genitais Masculinos - Achados Imunológicos Anormais,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R87.4,,Achados Anormais de Material Proveniente Dos Órgãos Genitais Femininos - Achados Imunológicos Anormais,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R89.4,,"Achados Anormais de Material Proveniente de Outros Órgãos, Aparelhos, Sistemas e Tecidos - Achados Imunológicos Anormais",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R93.4,,Achados Anormais de Exames Para Diagnóstico Por Imagem Dos Órgãos Urinários,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,R94.4,,Resultados Anormais de Estudos de Função Renal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S00.4,,Traumatismo Superficial do Ouvido,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S01.4,,Ferimento da Bochecha e Região Têmporo-mandibular,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S02.4,,Fratura Dos Ossos Malares e Maxilares,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S03.4,,Entorse e Distensão do Maxilar,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S04.4,,Traumatismo do Nervo Abducente,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S05.4,,Ferimento Penetrante da Órbita Com ou Sem Corpo Estranho,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S06.4,,Hemorragia Epidural,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S13.4,,Distensão e Entorse da Coluna Cervical,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S14.4,,Traumatismo Dos Nervos Periféricos do Pescoço,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S20.4,,Outros Traumatismos Superficiais da Parede Posterior do Tórax,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S22.4,,Fraturas Múltiplas de Costelas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S23.4,,Entorse e Distensão Das Costelas e do Esterno,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S24.4,,Traumatismo de Nervos Simpáticos do Tórax,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S25.4,,Traumatismo de Vasos Sangüíneos Pulmonares,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,S27.4,,Traumatismo Dos Brônquios,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
