S05.4,Ferimento Penetrante da Órbita Com ou Sem Corpo Estranho
S06.4,Hemorragia Epidural
S13.4,Distensão e Entorse da Coluna Cervical
S14.4,Traumatismo Dos Nervos Periféricos do Pescoço
S20.4,Outros Traumatismos Superficiais da Parede Posterior do Tórax
S22.4,Fraturas Múltiplas de Costelas
S23.4,Entorse e Distensão Das Costelas e do Esterno
S24.4,Traumatismo de Nervos Simpáticos do Tórax
S25.4,Traumatismo de Vasos Sangüíneos Pulmonares
S27.4,Traumatismo Dos Brônquios
S31.4,Ferimento da Vagina e da Vulva
S32.4,Fratura do Acetábulo
S33.4,Ruptura Traumática da Sínfise Púbica
S34.4,Traumatismo do Plexo Lombossacro
S35.4,Traumatismo de Vaso Sangüíneo Renal
S36.4,Traumatismo do Intestino Delgado
S37.4,Traumatismo do Ovário
S42.4,Fratura da Extremidade Inferior do Úmero
S43.4,Entorse e Distensão de Articulação do Ombro
S44.4,Traumatismo do Nervo Musculocutâneo
S52.4,Fratura Das Diáfises do Rádio e do Cúbito (ulna)
S53.4,Entorse e Distensão do Cotovelo
S56.4,Traumatismo do Músculo Extensor e Tendão de Outro(s) Dedo(s) ao Nível do Antebraço
S62.4,Fraturas Múltiplas de Ossos Metacarpianos
S63.4,Ruptura Traumática do Ligamento do Dedo Nas Articulações Metacarpofalangianas e Interfalangianas
S64.4,Traumatismo do Nervo Digital de Outro Dedo
S65.4,Traumatismo de Vaso(s) Sangüíneo(s) do Polegar
S66.4,Traumatismo do Músculo Intrínseco e Tendão do Polegar ao Nível do Punho e da Mão
S68.4,Amputação Traumática da Mão ao Nível do Punho
S72.4,Fratura da Extremidade Distal do Fêmur
S76.4,Traumatismo de Outros Músculos e Tendões e os Não Especificados ao Nível da Coxa
S82.4,Fratura do Perônio (fíbula)
S83.4,Entorse e Distensão Envolvendo Ligamento Colateral (peronial) (tibial) do Joelho
S85.4,Traumatismo da Veia Safena Menor ao Nível da Perna
S92.4,Fratura do Hálux
S93.4,Entorse e Distensão do Tornozelo
S98.4,Amputação Traumática do pé ao Nível Não Especificado
T02.4,Fraturas Envolvendo Regiões Múltiplas de Ambos os Membros Superiores
T03.4,"Luxações, Entorses e Distensões Envolvendo Regiões Múltiplas Dos Membros Superiores Com Inferiores"
T04.4,Traumatismos Por Esmagamento Envolvendo Regiões Múltiplas Do(s) Membro(s) Superior(es) Com Inferior(es)
T05.4,"Amputação Traumática de um pé e Outra Perna (qualquer Nível, Exceto Pé)"
T06.4,Traumatismos de Músculos e de Tendões Envolvendo Regiões Múltiplas do Corpo
T09.4,"Traumatismo de Nervos, de Raízes de Nervos Espinhais e de Plexos Não Especificados do Tronco"
T11.4,"Traumatismo de Vaso Sangüíneo Não Especificado, do Membro Superior, Nível Não Especificado"
T13.4,"Traumatismo de Vaso Sangüíneo Não Especificado de Membro Inferior, Nível Não Especificado"
T14.4,Traumatismo de Nervo(s) de Região Não Especificada do Corpo
T17.4,Corpo Estranho na Traquéia
T18.4,Corpo Estranho no Cólon
T20.4,"Corrosão da Cabeça e do Pescoço, Grau Não Especificado"
T21.4,"Corrosão do Tronco, Grau Não Especificado"
T22.4,"Corrosão do Ombro e do Membro Superior, Exceto Punho e Mão, Grau Não Especificado"
T23.4,"Corrosão do Punho e da Mão, Grau Não Especificado"
T24.4,"Corrosão do Quadril e do Membro Inferior, Exceto Tornozelo e do Pé, Grau Não Especificado"
T25.4,"Corrosão do Tornozelo e do Pé, Grau Não Especificado"
T26.4,"Queimadura do Olho e Anexos, Parte Não Especificada"
T27.4,Corrosão da Laringe e Traquéia
T28.4,Queimadura de Outros Órgãos Internos e Dos Não Especificados
T29.4,"Corrosões Múltiplas, Grau Não Especificado"
T30.4,"Corrosão, Parte do Corpo Não Especificada, Grau Não Especificado"
T31.4,Queimaduras Envolvendo de 40 - 49% da Superfície Corporal
T32.4,Corrosões Envolvendo 40 - 49% da Superfície Corporal
T33.4,Geladura Superficial do Braço
T34.4,"Geladura, Com Necrose de Tecidos, do Braço"
T35.4,"Geladura, de Grau Não Especificado, do Membro Superior"
T36.4,Intoxicação Por Tetraciclinas
T37.4,Intoxicação Por Anti-helmínticos
T38.4,Intoxicação Por Anticoncepcionais Orais
T39.4,Intoxicação Por Anti-reumáticos Não Classificados em Outra Parte
T40.4,Intoxicação Por Outros Narcóticos Sintéticos
T41.4,Intoxicação Por Anestésico Não Especificado
T42.4,Intoxicação Por Benzodiazepinas
T43.4,Intoxicação Por Neurolépticos do Tipo Butirofenona e Tioxanteno
T44.4,Intoxicação Por Agonistas Principalmente Alfa-adrenorreceptores Não Classificados em Outra Parte
T45.4,Intoxicação Por Ferro e Seus Compostos
T46.4,Intoxicação Por Inibidores da Enzima de Conversão da Angiotensina
T47.4,Intoxicação Por Outros Laxativos
T48.4,Intoxicação Por Expectorantes
T49.4,"Intoxicação Por Ceratolíticos, Ceratoplásticos e Outras Drogas e Preparados Para o Tratamento Dos Cabelos"
T50.4,Intoxicação Por Drogas Que Agem Sobre o Metabolismo do Ácido Úrico
T52.4,Efeito Tóxico de Cetonas
T53.4,Efeito Tóxico do Diclorometano
T56.4,Efeito Tóxico do Cobre e Seus Compostos
T59.4,Efeito Tóxico do Cloro Gasoso
T60.4,Efeito Tóxico de Rodenticidas
T63.4,Efeito Tóxico do Veneno de Outros Artrópodes
T65.4,Efeito Tóxico do Dissulfeto de Carbono
T67.4,Exaustão Devida ao Calor e à Perda de Sal
T70.4,Efeito Dos Fluidos em Alta Pressão
T75.4,Efeitos da Corrente Elétrica
T78.4,Alergia Não Especificada
T79.4,Choque Traumático
T80.4,Reação de Incompatibilidade Rh
T81.4,Infecção Subseqüente a Procedimento Não Classificada em Outra Parte
T82.4,Complicação Mecânica de Cateter Vascular de Diálise
T83.4,"Complicação Mecânica de Outros Dispositivos Protéticos, Implantes e Enxertos do Trato Genital"
T84.4,"Complicação Mecânica de Outros Dispositivos, Implantes e Enxertos Ortopédicos Internos"
T85.4,Complicação Mecânica de Prótese e Implante Mamários
T86.4,Falência ou Rejeição de Transplante de Fígado
T87.4,Infecção de Coto da Amputação
T88.4,Entubação Falha ou Difícil
T90.4,Seqüelas de Traumatismo do Olho e da Órbita
T91.4,Seqüelas de Traumatismo de Órgãos Intratorácicos
T92.4,Seqüelas de Traumatismo de Nervo de Membro Superior
T93.4,Seqüelas de Traumatismo de Nervo do Membro Inferior
T95.4,Seqüelas de Queimadura e Corrosão Classificável só de Acordo Com a Extensão da Área Corporal Envolvida
V10.4,Ciclista Traumatizado em Colisão Com um Pedestre ou um Animal - Condutor Traumatizado em um Acidente de Trânsito
V11.4,Ciclista Traumatizado em Colisão Com Outro Veículo a Pedal - Condutor Traumatizado em um Acidente de Trânsito
V12.4,Ciclista Traumatizado em Colisão Com um Veículo a Motor de Duas ou Três Rodas - Condutor Traumatizado em um Acidente de Trânsito
V13.4,"""Ciclista Traumatizado em Colisão Com um Automóvel, """"pick Up"""" ou Caminhonete - Condutor Traumatizado em um Acidente de Trânsito"""
V14.4,Ciclista Traumatizado em Colisão Com um Veículo de Transporte Pesado ou um Ônibus - Condutor Traumatizado em um Acidente de Trânsito
V15.4,Ciclista Traumatizado em Colisão Com um Trem ou um Veículo Ferroviário - Condutor Traumatizado em um Acidente de Trânsito
V16.4,Ciclista Traumatizado em Colisão Com Outro Veículo Não-motorizado - Condutor Traumatizado em um Acidente de Trânsito
V17.4,Ciclista Traumatizado em Colisão Com um Objeto Fixo ou Parado - Condutor Traumatizado em um Acidente de Trânsito
V18.4,Ciclista Traumatizado em um Acidente de Transporte Sem Colisão - Condutor Traumatizado em um Acidente de Trânsito
V19.4,"Condutor Traumatizado em Colisão Com Outros Veículos e Com Veículos Não Especificados, a Motor, em um Acidente de Trânsito"
V20.4,Motociclista Traumatizado em Colisão Com um Pedestre ou um Animal - Condutor Traumatizado em um Acidente de Trânsito
V21.4,Motociclista Traumatizado em Colisão Com um Veículo a Pedal - Condutor Traumatizado em um Acidente de Trânsito
V22.4,Motociclista Traumatizado em Colisão Com um Veículo a Motor de Duas ou Três Rodas - Condutor Traumatizado em um Acidente de Trânsito
V23.4,"""Motociclista Traumatizado em Colisão Com um Automóvel (carro), """"pick Up"""" ou Caminhonete - Condutor Traumatizado em um Acidente de Trânsito"""
V24.4,Motociclista Traumatizado em Colisão Com um Veículo de Transporte Pesado ou um Ônibus - Condutor Traumatizado em um Acidente de Trânsito
V25.4,Motociclista Traumatizado em Colisão Com um Trem ou um Veículo Ferroviário - Condutor Traumatizado em um Acidente de Trânsito
V26.4,Motociclista Traumatizado em Colisão Com Outro Veículo Não-motorizado - Condutor Traumatizado em um Acidente de Trânsito
V27.4,Motociclista Traumatizado em Colisão Com um Objeto Fixo ou Parado - Condutor Traumatizado em um Acidente de Trânsito
V28.4,Motociclista Traumatizado em um Acidente de Transporte Sem Colisão - Condutor Traumatizado em um Acidente de Trânsito
V29.4,"Condutor Traumatizado em Colisão Com Outros Veículos e Com Veículos Não Especificados, a Motor, em um Acidente de Trânsito"
V30.4,Ocupante de um Triciclo Motorizado Traumatizado em Colisão Com um Pedestre ou um Animal - Pessoa Traumatizada ao Subir ou Descer do Veículo
V31.4,Ocupante de um Triciclo Motorizado Traumatizado em Colisão Com um Veículo a Pedal - Pessoa Traumatizada ao Subir ou Descer do Veículo
V32.4,Ocupante de um Triciclo Motorizado Traumatizado em Colisão Com Outro Veículo a Motor de Duas ou Três Rodas - Pessoa Traumatizada ao Subir ou Descer do Veículo
V33.4,"""Ocupante de um Triciclo Motorizado Traumatizado em Colisão Com um Automóvel, """"pick Up"""" ou Caminhonete - Pessoa Traumatizada ao Subir ou Descer do Veículo"""
V34.4,Ocupante de um Triciclo Motorizado Traumatizado em Colisão Com um Veículo de Transporte Pesado ou um Ônibus - Pessoa Traumatizada ao Subir ou Descer do Veículo
V35.4,Ocupante de um Triciclo Motorizado Traumatizado em Colisão Com um Trem (comboio) ou um Veículo Ferroviário - Pessoa Traumatizada ao Subir ou Descer do Veículo
V36.4,Ocupante de um Triciclo Motorizado Traumatizado em Colisão Com Outro Veículo Não-motorizado - Pessoa Traumatizada ao Subir ou Descer do Veículo
V37.4,Ocupante de um Triciclo Motorizado Traumatizado em Colisão Com um Objeto Fixo ou Parado - Pessoa Traumatizada ao Subir ou Descer do Veículo
V38.4,Ocupante de um Triciclo Motorizado Traumatizado em um Acidente de Transporte Sem Colisão - Pessoa Traumatizada ao Subir ou Descer do Veículo
V39.4,"Condutor Traumatizado em Colisão Com Outros Veículos e Com Veículos Não Especificados, a Motor, em um Acidente de Trânsito"
V40.4,Ocupante de um Automóvel (carro) Traumatizado em Colisão Com um Pedestre ou um Animal - Pessoa Traumatizada ao Subir ou Descer do Veículo
V41.4,Ocupante de um Automóvel (carro) Traumatizado em Colisão Com um Veículo a Pedal - Pessoa Traumatizada ao Subir ou Descer do Veículo
V42.4,Ocupante de um Automóvel (carro) Traumatizado em Colisão Com Outro Veículo a Motor de Duas ou Três Rodas - Pessoa Traumatizada ao Subir ou Descer do Veículo
V43.4,"""Ocupante de um Automóvel (carro) Traumatizado em Colisão Com um Automóvel (carro), """"pick Up"""" ou Caminhonete - Pessoa Traumatizada ao Subir ou Descer do Veículo"""
V44.4,Ocupante de um Automóvel (carro) Traumatizado em Colisão Com um Veículo de Transporte Pesado ou um Ônibus - Pessoa Traumatizada ao Subir ou Descer do Veículo
V45.4,Ocupante de um Automóvel (carro) Traumatizado em Colisão Com um Trem (comboio) ou um Veículo Ferroviário - Pessoa Traumatizada ao Subir ou Descer do Veículo
V46.4,Ocupante de um Automóvel (carro) Traumatizado em Colisão Com Outro Veículo Não-motorizado - Pessoa Traumatizada ao Subir ou Descer do Veículo
V47.4,Ocupante de um Automóvel (carro) Traumatizado em Colisão Com um Objeto Fixo ou Parado - Pessoa Traumatizada ao Subir ou Descer do Veículo
V48.4,Ocupante de um Automóvel (carro) Traumatizado em um Acidente de Transporte Sem Colisão - Pessoa Traumatizada ao Subir ou Descer do Veículo
V49.4,"Condutor (motorista) Traumatizado em Colisão Com Outros Veículos e Com Veículos Não Especificados, a Motor, em um Acidente de Trânsito"
V50.4,Ocupante de Uma Caminhonete Traumatizado em Colisão Com um Pedestre ou um Animal - Pessoa Traumatizado ao Subir ou Descer do Veículo
V51.4,Ocupante de Uma Caminhonete Traumatizado em Colisão Com um Veículo a Pedal - Pessoa Traumatizado ao Subir ou Descer do Veículo
V52.4,Ocupante de Uma Caminhonete Traumatizado em Colisão Com Veículo a Motor de Duas ou Três Rodas - Pessoa Traumatizado ao Subir ou Descer do Veículo
V53.4,Ocupante de Uma Caminhonete Traumatizado em Colisão Com um Automóvel (carro) ou Uma Caminhonete - Pessoa Traumatizado ao Subir ou Descer do Veículo
V54.4,Ocupante de Uma Caminhonete Traumatizado em Colisão Com um Veículo de Transporte Pesado ou um Ônibus - Pessoa Traumatizado ao Subir ou Descer do Veículo
V55.4,Ocupante de Uma Caminhonete Traumatizado em Colisão Com um Trem (comboio) ou Veículo Ferroviário - Pessoa Traumatizado ao Subir ou Descer do Veículo
V56.4,Ocupante de Uma Caminhonete Traumatizado em Colisão Com Outro Veículo Não-motorizado - Pessoa Traumatizado ao Subir ou Descer do Veículo
V57.4,Ocupante de Uma Caminhonete Traumatizado em Colisão Com um Objeto Fixo ou Parado - Pessoa Traumatizado ao Subir ou Descer do Veículo
V58.4,Ocupante de Uma Caminhonete Traumatizado em um Acidente de Transporte Sem Colisão - Pessoa Traumatizado ao Subir ou Descer do Veículo
V59.4,"Condutor (motorista) Traumatizado em Colisão Com Outros Veículos e Com Veículos Não Especificados, a Motor, em um Acidente de Trânsito"
V60.4,Ocupante de um Veículo de Transporte Pesado Traumatizado em Colisão Com um Pedestre ou um Animal - Pessoa Traumatizado ao Subir ou Descer do Veículo
V61.4,Ocupante de um Veículo de Transporte Pesado Traumatizado em Colisão Com um Veículo a Pedal - Pessoa Traumatizado ao Subir ou Descer do Veículo
V62.4,Ocupante de um Veículo de Transporte Pesado Traumatizado em Colisão Com um Veículo a Motor de Duas ou Três Rodas - Pessoa Traumatizado ao Subir ou Descer do Veículo
V63.4,Ocupante de um Veículo de Transporte Pesado Traumatizado em Colisão Com um Automóvel (carro) ou Uma Caminhonete - Pessoa Traumatizado ao Subir ou Descer do Veículo
V64.4,Ocupante de um Veículo de Transporte Pesado Traumatizado em Colisão Com um Outro Veículo de Transporte Pesado ou um Ônibus - Pessoa Traumatizado ao Subir ou Descer do Veículo
V65.4,Ocupante de um Veículo de Transporte Pesado Traumatizado em Colisão Com um Trem (comboio) ou um Veículo Ferroviário - Pessoa Traumatizado ao Subir ou Descer do Veículo
V66.4,Ocupante de um Veículo de Transporte Pesado Traumatizado em Colisão Com um Outro Veículo Não-motorizado - Pessoa Traumatizado ao Subir ou Descer do Veículo
V67.4,Ocupante de um Veículo de Transporte Pesado Traumatizado em Colisão Com um Objeto Fixo ou Parado - Pessoa Traumatizado ao Subir ou Descer do Veículo
V68.4,Ocupante de um Veículo de Transporte Pesado Traumatizado em um Acidente de Transporte Sem Colisão - Pessoa Traumatizado ao Subir ou Descer do Veículo
V69.4,"Condutor (motorista) Traumatizado em Colisão Com Outros Veículos e Com Veículos Não Especificados, a Motor, em um Acidente de Trânsito"
V70.4,Ocupante de um Ônibus Traumatizado em Colisão Com um Pedestre ou um Animal - Pessoa Traumatizado ao Subir ou Descer do Veículo
V71.4,Ocupante de um Ônibus Traumatizado em Colisão Com um Veículo a Pedal - Pessoa Traumatizado ao Subir ou Descer do Veículo
V72.4,Ocupante de um Ônibus Traumatizado em Colisão Com um Outro Veículo a Motor de Duas ou Três Rodas - Pessoa Traumatizado ao Subir ou Descer do Veículo
V73.4,Ocupante de um Ônibus Traumatizado em Colisão Com um Automóvel (carro) ou Uma Caminhonete - Pessoa Traumatizado ao Subir ou Descer do Veículo
V74.4,Ocupante de um Ônibus Traumatizado em Colisão Com um Veículo de Transporte Pesado ou um Ônibus - Pessoa Traumatizado ao Subir ou Descer do Veículo
V75.4,Ocupante de um Ônibus Traumatizado em Colisão Com um Trem (comboio) ou um Veículo Ferroviário - Pessoa Traumatizado ao Subir ou Descer do Veículo
V76.4,Ocupante de um Ônibus Traumatizado em Colisão Com Outro Veículo Não-motorizado - Pessoa Traumatizado ao Subir ou Descer do Veículo
V77.4,Ocupante de um Ônibus Traumatizado em Colisão Com um Objeto Fixo ou Parado - Pessoa Traumatizado ao Subir ou Descer do Veículo
V78.4,Ocupante de um Ônibus Traumatizado em um Acidente de Transporte Sem Colisão - Pessoa Traumatizado ao Subir ou Descer do Veículo
V79.4,"Condutor (motorista) Traumatizado em Colisão Com Outros Veículos e Com Veículos Não Especificados, a Motor, em um Acidente de Trânsito"
V80.4,"Pessoa Montada em Animal ou Ocupante de um Veículo a Tração Animal Traumatizado em Colisão Com um Automóvel (carro), Uma Caminhonete, um Veículo de Transporte Pesado ou um Ônibus"
V81.4,Pessoa Traumatizada ao Subir ou Descer de um Trem (comboio) ou de um Veículo Ferroviário
V82.4,Pessoa Traumatizada ao Subir ou Descer de um Bonde (carro Elétrico)
V83.4,Pessoa Traumatizada ao Subir ou Descer de um Veículo Especial a Motor Usado Principalmente em Áreas Industriais
V84.4,Pessoa Traumatizado ao Subir ou Descer de um Veículo Especial a Motor de Uso Essencialmente Agrícola
V85.4,Pessoa Traumatizada ao Subir ou Descer de um Veículo a Motor Especial de Construções
V86.4,Pessoa Traumatizada ao Subir ou Descer de um Veículo Especial Para Qualquer Terreno ou de Outro Veículo a Motor Projetado Essencialmente Para Uso Não em Via Pública
V87.4,Pessoa Traumatizada em Uma Colisão Entre um Automóvel (carro) e um Veículo de Transporte Pesado (acidente de Trânsito)
V88.4,"Pessoa Traumatizada em Uma Colisão Entre um Automóvel (carro) e um Veículo de Transporte Pesado, Não-de-trânsito"
V90.4,Acidente Com Embarcação Causando Afogamento e Submersão - Barco a Vela
V91.4,Acidente Com Embarcação Causando Outro Tipo de Traumatismo - Barco a Vela
V92.4,Afogamento e Submersão Relacionados Com Transporte Por Água Sem Acidente Com a Embarcação - Barco a Vela
V93.4,"Acidente a Bordo de Uma Embarcação, Sem Acidente da Embarcação e Não Causando Afogamento ou Submersão - Barco a Vela"
V94.4,Outros Acidentes de Transporte Por Água e os Não Especificados - Barco a Vela
V95.4,Acidente de Nave Espacial Causando Traumatismo a Ocupante
W00.4,Queda no Mesmo Nível Envolvendo Gelo e Neve - Rua e Estrada
W01.4,"Queda no Mesmo Nível Por Escorregão, Tropeção ou Passos em Falsos (traspés) - Rua e Estrada"
W02.4,"Queda Envolvendo Patins de Rodas ou Para Gelo, Esqui ou Pranchas de Rodas - Rua e Estrada"
W03.4,Outras Quedas no Mesmo Nível Por Colisão Com ou Empurrão Por Outra Pessoa - Rua e Estrada
W04.4,"Queda, Enquanto Estava Sendo Carregado ou Apoiado Por Outra(s) Pessoa(s) - Rua e Estrada"
W05.4,Queda Envolvendo Uma Cadeira de Rodas - Rua e Estrada
W06.4,Queda de um Leito - Rua e Estrada
W07.4,Queda de Uma Cadeira - Rua e Estrada
W08.4,Queda de Outro Tipo de Mobília - Rua e Estrada
W09.4,"""Queda Envolvendo Equipamento de """"playground"""" - Rua e Estrada"""
W10.4,Queda em ou de Escadas ou Degraus - Rua e Estrada
W11.4,Queda em ou de Escadas de Mão - Rua e Estrada
W12.4,Queda em ou de um Andaime - Rua e Estrada
W13.4,Queda de ou Para Fora de Edifícios ou Outras Estruturas - Rua e Estrada
W14.4,Queda de Árvore - Rua e Estrada
W15.4,Queda de Penhasco - Rua e Estrada
W16.4,Mergulho ou Pulo na Água Causando Outro Traumatismo Que Não Afogamento ou Submersão - Rua e Estrada
W17.4,Outras Quedas de um Nível a Outro - Rua e Estrada
W18.4,Outras Quedas no Mesmo Nível - Rua e Estrada
W19.4,Queda Sem Especificação - Rua e Estrada
W20.4,"Impacto Causado Por Objeto Lançado, Projetado ou em Queda - Rua e Estrada"
W21.4,Impacto Acidental Ativo ou Passivo Causado Por Equipamento Esportivo - Rua e Estrada
W22.4,Impacto Acidental Ativo ou Passivo Causado Por Outros Objetos - Rua e Estrada
W23.4,"Apertado, Colhido, Comprimido ou Esmagado Dentro de ou Entre Objetos - Rua e Estrada"
W24.4,"Contato Com Elevadores e Instrumentos de Transmissão, Não Classificados em Outra Parte - Rua e Estrada"
W25.4,Contato Com Vidro Cortante - Rua e Estrada
W26.4,"Contato Com Faca, Espada e Punhal - Rua e Estrada"
W27.4,Contato Com Ferramentas Manuais Sem Motor - Rua e Estrada
W28.4,Contato Com Segadeira Motorizada Para Cortar ou Aparar a Grama - Rua e Estrada
W29.4,Contato Com Outros Utensílios Manuais e Aparelhos Domésticos Equipados Com Motor - Rua e Estrada
W30.4,Contato Com Maquinaria Agrícola - Rua e Estrada
W31.4,Contato Com Outras Máquinas e Com as Não Especificadas - Rua e Estrada
W32.4,Projétil de Revólver - Rua e Estrada
W33.4,"Rifle, Espingarda e Armas de Fogo de Maior Tamanho - Rua e Estrada"
W34.4,Projéteis de Outras Armas de Fogo e Das Não Especificadas - Rua e Estrada
W35.4,Explosão ou Ruptura de Caldeira - Rua e Estrada
W36.4,Explosão ou Ruptura de Cilindro de Gás - Rua e Estrada
W37.4,"Explosão ou Ruptura de Pneumático, Tubulação ou Mangueira, Pressurizados - Rua e Estrada"
W38.4,Explosão ou Ruptura de Outros Aparelhos Pressurizados Especificados - Rua e Estrada
W39.4,Queima de Fogos de Artifício - Rua e Estrada
W40.4,Explosão de Outros Materiais - Rua e Estrada
W41.4,Exposição a um Jato de Alta Pressão - Rua e Estrada
W42.4,Exposição ao Ruído - Rua e Estrada
W43.4,Exposição à Vibração - Rua e Estrada
W44.4,Penetração de Corpo Estranho no ou Através de Olho ou Orifício Natural - Rua e Estrada
W45.4,Penetração de Corpo ou Objeto Estranho Através da Pele - Rua e Estrada
W46.4,Contato Com Agulha Hipodérmica - Rua e Estrada
W49.4,Exposição a Outras Forças Mecânicas Inanimadas e às Não Especificadas - Rua e Estrada
W50.4,"Golpe, Pancada, Pontapé, Mordedura ou Escoriação Infligidos Por Outra Pessoa - Rua e Estrada"
W51.4,Colisão Entre Duas Pessoas - Rua e Estrada
W52.4,"Esmagado, Empurrado ou Pisoteado Por Multidão ou Debandada em Massa de Pessoas - Rua e Estrada"
W53.4,Mordedura de Rato - Rua e Estrada
W54.4,Mordedura ou Golpe Provocado Por Cão - Rua e Estrada
W55.4,Mordedura ou Golpe Provocado Por Outros Animais Mamíferos - Rua e Estrada
W56.4,Contato Com Animais Marinhos - Rua e Estrada
W57.4,"Mordeduras e Picadas de Inseto e de Outros Artrópodes, Não-venenosos - Rua e Estrada"
W58.4,Mordedura ou Golpe Provocado Por Crocodilo ou Aligátor - Rua e Estrada
W59.4,Mordedura ou Esmagamento Provocado Por Outros Répteis - Rua e Estrada
W60.4,Contato Com Espinhos de Plantas ou Com Folhas Aguçadas - Rua e Estrada
W64.4,Exposição a Outras Forças Mecânicas Animadas e às Não Especificadas - Rua e Estrada
W65.4,Afogamento e Submersão Durante Banho em Banheira - Rua e Estrada
W66.4,Afogamento e Submersão Consecutiva a Queda Dentro de Uma Banheira - Rua e Estrada
W67.4,Afogamento e Submersão em Piscina - Rua e Estrada
W68.4,Afogamento e Submersão Conseqüente a Queda Dentro de Uma Piscina - Rua e Estrada
W69.4,Afogamento e Submersão em Águas Naturais - Rua e Estrada
W70.4,Afogamento e Submersão Conseqüentes a Queda Dentro de Águas Naturais - Rua e Estrada
W73.4,Outros Afogamentos e Submersão Especificados - Rua e Estrada
W74.4,Afogamento e Submersão Não Especificados - Rua e Estrada
W75.4,Sufocação e Estrangulamento Acidental na Cama - Rua e Estrada
W76.4,Outro Enforcamento e Estrangulamento Acidental - Rua e Estrada
W77.4,"Risco a Respiração Devido a Desmoronamento, Queda de Terra e de Outras Substâncias - Rua e Estrada"
W78.4,Inalação do Conteúdo Gástrico - Rua e Estrada
W79.4,Inalação e Ingestão de Alimentos Causando Obstrução do Trato Respiratório - Rua e Estrada
W80.4,Inalação e Ingestão de Outros Objetos Causando Obstrução do Trato Respiratório - Rua e Estrada
W81.4,Confinado ou Aprisionado em um Ambiente Pobre em Oxigênio - Rua e Estrada
W83.4,Outros Riscos Especificados à Respiração - Rua e Estrada
W84.4,Riscos Não Especificados à Respiração - Rua e Estrada
W85.4,Exposição a Linhas de Transmissão de Corrente Elétrica - Rua e Estrada
W86.4,Exposição a Outra Corrente Elétrica Especificada - Rua e Estrada
W87.4,Exposição a Corrente Elétrica Não Especificada - Rua e Estrada
W88.4,Exposição a Radiação Ionizante - Rua e Estrada
W89.4,Exposição a Fontes Luminosas Artificiais Visíveis ou à Luz Ultravioleta - Rua e Estrada
W90.4,Exposição a Outros Tipos de Radiação Não-ionizante - Rua e Estrada
W91.4,Exposição a Tipo Não Especificado de Radiação - Rua e Estrada
W92.4,Exposição a um Calor Excessivo de Origem Artificial - Rua e Estrada
W93.4,Exposição a um Frio Excessivo de Origem Artificial - Rua e Estrada
W94.4,"Exposição a Alta, Baixa e a Variações da Pressão Atmosférica - Rua e Estrada"
W99.4,Exposição a Outros Fatores Ambientais Artificiais e Aos Não Especificados - Rua e Estrada
X00.4,Exposição a Fogo Não-controlado em um Edifício ou Outro Tipo de Construção - Rua e Estrada
X01.4,Exposição a Fogo Não-controlado Fora de um Edifício ou de Outro Tipo de Construção - Rua e Estrada
X02.4,Exposição a Fogo Controlado em um Edifício ou Outro Tipo de Construção - Rua e Estrada
X03.4,Exposição a Fogo Controlado Fora de um Edifício ou de Outro Tipo de Construção - Rua e Estrada
X04.4,Exposição a Combustão de Substância Muito Inflamável - Rua e Estrada
X05.4,Exposição a Combustão de Roupa de Dormir - Rua e Estrada
X06.4,Exposição a Combustão de Outro Tipo de Roupa ou de Acessórios - Rua e Estrada
X08.4,"Exposição a Outro Tipo Especificado de Fumaça, Fogo ou Chamas - Rua e Estrada"
X09.4,"Exposição a Tipo Não Especificado de Fumaça, Fogo ou Chamas - Rua e Estrada"
X10.4,"Contato Com Bebidas, Alimentos, Gordura e Óleo de Cozinha Quentes - Rua e Estrada"
X11.4,Contato Com Água Corrente Quente de Torneira - Rua e Estrada
X12.4,Contato Com Outros Líquidos Quentes - Rua e Estrada
X13.4,Contato Com Vapor D'água e Com Vapores Quentes - Rua e Estrada
X14.4,Contato Com ar e Gases Quentes - Rua e Estrada
X15.4,Contato Com Aparelhos Domésticos Quentes - Rua e Estrada
X16.4,"Contato Com Aquecedores, Radiadores e Tubulação - Rua e Estrada"
X17.4,"Contato Com Motores, Máquinas e Ferramentas Quentes - Rua e Estrada"
X18.4,Contato Com Outros Metais Quentes - Rua e Estrada
X19.4,Contato Com Outras Fontes de Calor ou Com Substâncias Quentes Não Especificados - Rua e Estrada
X20.4,Contato Com Serpentes e Lagartos Venenosos - Rua e Estrada
X21.4,Contato Com Aranhas Venenosas - Rua e Estrada
X22.4,Contato Com Escorpiões - Rua e Estrada
X23.4,"Contato Com Abelhas, Vespas e Vespões - Rua e Estrada"
X24.4,Contato Com Centopéias e Miriápodes Venenosas (tropicais) - Rua e Estrada
X25.4,Contato Com Outros Artrópodes Venenosos - Rua e Estrada
X26.4,Contato Com Animais e Plantas Marinhos Venenosos - Rua e Estrada
X27.4,Contato Com Outros Animais Venenosos Especificados - Rua e Estrada
X28.4,Contato Com Outras Plantas Venenosas Especificadas - Rua e Estrada
X29.4,"Contato Com Animais ou Plantas Venenosos, Sem Especificação - Rua e Estrada"
X30.4,Exposição a Calor Natural Excessivo - Rua e Estrada
X31.4,Exposição a Frio Natural Excessivo - Rua e Estrada
X32.4,Exposição à Luz Solar - Rua e Estrada
X33.4,Vítima de Raio - Rua e Estrada
X34.4,Vítima de Terremoto - Rua e Estrada
